Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Out-of-bounds Write,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-568790,CVE-2020-6458,False,>=7.0.0 <7.3.0 >=8.0.0 <8.3.0 ,n/a
Arbitrary File Read,curlrequest,https://security.snyk.io/vuln/SNYK-JS-CURLREQUEST-568274,CVE-2020-7646,True,* ,n/a
Regular Expression Denial of Service (ReDoS),markdown,https://security.snyk.io/vuln/SNYK-JS-MARKDOWN-560793,,True,* ,n/a
Cross-site Scripting (XSS),jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-567880,CVE-2020-11022,True,>=1.2.0 <3.5.0 ,https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77
Information Disclosure,@actions/http-client,https://security.snyk.io/vuln/SNYK-JS-ACTIONSHTTPCLIENT-567876,CVE-2020-11021,False,<1.0.8 ,https://github.com/actions/http-client/commit/f6aae3dda4f4c9dc0b49737b36007330f78fd53a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-569042,CVE-2020-6461,False,>=6.0.0 <6.1.12 >=7.0.0 <7.3.0 >=8.0.0 <8.3.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-569099,CVE-2020-6462,False,>=6.0.0 <6.1.12 >=7.0.0 <7.3.0 >=8.0.0 <8.3.0 ,https://github.com/electron/electron/pull/23519#issuecomment-627758777
Prototype Pollution,@sailshq/lodash,https://security.snyk.io/vuln/SNYK-JS-SAILSHQLODASH-567754,CVE-2020-8203,True,* ,n/a
Prototype Pollution,lodash,https://security.snyk.io/vuln/SNYK-JS-LODASH-567746,CVE-2020-8203,True,<4.17.16 ,n/a
Improper Access Control,faye,https://security.snyk.io/vuln/SNYK-JS-FAYE-567757,CVE-2020-11020,False,<1.0.4 >=1.1.0 <1.1.3 >=1.2.0 <1.2.5 ,https://github.com/faye/faye/commit/3e22055d314f3dfb4e087cccedd40b21c91788a8
Prototype Pollution,handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-567742,,False,<4.6.0 ,n/a
Remote Code Execution (RCE),git-promise,https://security.snyk.io/vuln/SNYK-JS-GITPROMISE-567476,,True,<1.0.0 ,https://github.com/piuccio/git-promise/commit/ce122adb7b7ceae3813abeedadf73d57a67d39ba
Cross-Site Request Forgery (CSRF),faye,https://security.snyk.io/vuln/SNYK-JS-FAYE-567269,,False,<1.1.0 ,https://github.com/faye/faye/commit/de93b9d1bb7397631d8357325b4af665f8c1f1e1
Arbitrary File Read,macaddress,https://security.snyk.io/vuln/SNYK-JS-MACADDRESS-567156,,False,<0.4.3 ,https://github.com/scravy/node-macaddress/commit/ca9e24df906c9066d49fba658e35ce44584552c7
Denial of Service (DoS),jpeg-js,https://security.snyk.io/vuln/SNYK-JS-JPEGJS-570039,CVE-2020-8175,False,<0.4.0 ,https://github.com/eugeneware/jpeg-js/commit/135705b1510afb6cb4275a4655d92c58f6843e79
Cross-site Scripting (XSS),lazysizes,https://security.snyk.io/vuln/SNYK-JS-LAZYSIZES-567144,CVE-2020-7642,True,<5.2.1-rc1 ,https://github.com/aFarkas/lazysizes/commit/3720ab8262552d4e063a38d8492f9490a231fd48
Cross-site Scripting (XSS),froala-editor,https://security.snyk.io/vuln/SNYK-JS-FROALAEDITOR-598256,CVE-2019-19935,False,<3.2.2 ,https://github.com/froala/wysiwyg-editor/commit/eb1ccbd0f4004427bfaff1450b6187c6d2cfb9eb
Cross-site Scripting (XSS),svg2png,https://security.snyk.io/vuln/SNYK-JS-SVG2PNG-567041,CVE-2020-11887,False,* ,n/a
Command Injection,gry,https://security.snyk.io/vuln/SNYK-JS-GRY-566987,,True,<6.0.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-569109,CVE-2020-6457,False,>=6.0.0 <6.1.12 >=7.0.0 <7.3.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565571,CVE-2020-6429,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.0 ,n/a
Buffer Underflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565488,,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0-beta.1 <8.2.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565490,,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0-beta.1 <8.2.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565705,,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0-beta.1 <8.0.0-beta.6 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565709,,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0-beta.1 <8.2.1 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565494,,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0-beta.1 <8.2.1 ,n/a
Site Isolation Bypass,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565713,,False,<7.2.2 >=8.0.0-beta.1 <8.2.1 ,n/a
Cross-site Request Forgery (CSRF),@fraction/oasis,https://security.snyk.io/vuln/SNYK-JS-FRACTIONOASIS-565719,CVE-2020-11003,False,<2.15.0 ,https://github.com/fraction/oasis/commit/012db59be279f34095e7e9860f29f19e287c9a99
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565364,CVE-2020-6422,False,>=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565366,CVE-2020-6428,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565368,CVE-2020-6449,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Cross-site Scripting (XSS),jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-565129,CVE-2020-11023,True,>=1.5.1 <3.5.0 ,https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-575475,CVE-2020-6454,False,>=8.0.0 <8.4.0 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565329,CVE-2020-6423,False,>=7.0.0 <7.2.2 >=8.0.0 <8.2.2 >=9.0.0-beta.1 <9.0.0-beta.10 ,n/a
Improper Access Control,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565362,CVE-2020-6426,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565441,CVE-2020-6427,False,>=8.0.0 <8.2.1 <7.2.2 ,n/a
Command Injection,vizion,https://security.snyk.io/vuln/SNYK-JS-VIZION-565230,,False,<2.1.0 ,https://github.com/keymetrics/vizion/commit/15d7bbebffe0ad616623a5f3ffe65a503f7ade99
Malicious Package,m-backdoor,https://security.snyk.io/vuln/SNYK-JS-MBACKDOOR-565090,,False,* ,n/a
Prototype Pollution,grunt-util-property,https://security.snyk.io/vuln/SNYK-JS-GRUNTUTILPROPERTY-565088,CVE-2020-7641,True,* ,n/a
Prototype Pollution,paypal-adaptive,https://security.snyk.io/vuln/SNYK-JS-PAYPALADAPTIVE-565089,CVE-2020-7643,True,* ,n/a
Insufficiently Protected Credentials,auth0-js,https://security.snyk.io/vuln/SNYK-JS-AUTH0JS-565004,CVE-2020-5263,False,>=8.0.0 <9.13.2 ,https://github.com/auth0/auth0.js/commit/355ca749b229fb93142f0b3978399b248d710828
Cross-Site Request Forgery (CSRF),ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-564439,,False,<3.13.0 ,https://github.com/TryGhost/Ghost/commit/a701ee70239fb77943ab878ec87615d776218daa
Arbitrary Code Execution,pixl-class,https://security.snyk.io/vuln/SNYK-JS-PIXLCLASS-564968,CVE-2020-7640,False,<1.0.3 ,https://github.com/jhuckaby/pixl-class/commit/47677a3638e3583e42f3a05cc7f0b30293d2acc8
Arbitrary Code Execution,fun-map,https://security.snyk.io/vuln/SNYK-JS-FUNMAP-564436,CVE-2020-7640,False,* ,https://github.com/jhuckaby/pixl-class/commit/47677a3638e3583e42f3a05cc7f0b30293d2acc8
Buffer Overflow,node-weakauras-parser,https://security.snyk.io/vuln/SNYK-JS-NODEWEAKAURASPARSER-564886,,False,>=1.0.4 <1.0.5 >=2.0.0 <2.0.2 >=3.0.0 <3.0.1 ,https://github.com/Zireael-N/node-weakauras-parser/commit/bc146da09db689e554d28e948f1cf1c138f09f69#diff-023afe6291ac9ada88788108cb3367b3R38-R43
Cross-site Scripting (XSS),react-dom,https://security.snyk.io/vuln/npm:react-dom:20180802,CVE-2018-6341,False,>=16.0.0 <16.0.1 >=16.1.0 <16.1.2 >=16.2.0 <16.2.1 >=16.3.0 <16.3.3 >=16.4.0 <16.4.2 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Cross-site Scripting (XSS),vue,https://security.snyk.io/vuln/npm:vue:20180802,CVE-2018-6341,False,<2.5.17 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Cross-site Scripting (XSS),svelte,https://security.snyk.io/vuln/SNYK-JS-SVELTE-564437,CVE-2018-6341,False,<2.9.8 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Cross-site Scripting (XSS),preact-render-to-string,https://security.snyk.io/vuln/npm:preact-render-to-string:20180802,CVE-2018-6341,False,<3.7.2 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Prototype Pollution,eivindfjeldstad-dot,https://security.snyk.io/vuln/SNYK-JS-EIVINDFJELDSTADDOT-564434,CVE-2020-7639,True,* ,https://github.com/eivindfjeldstad/dot/commit/774e4b0c97ca35d2ae40df2cd14428d37dd07a0b
Command Injection,adb-driver,https://security.snyk.io/vuln/SNYK-JS-ADBDRIVER-564430,CVE-2020-7636,True,* ,n/a
Command Injection,diskusage-ng,https://security.snyk.io/vuln/SNYK-JS-DISKUSAGENG-564425,CVE-2020-7631,True,<1.0.0 ,https://github.com/iximiuz/node-diskusage-ng/commit/48e7e093486b528f0c81ec699573e0e4a431b8d3#diff-38182cfe286a150ebcc88df0ec57ed66
Prototype Pollution,@eivifj/dot,https://security.snyk.io/vuln/SNYK-JS-EIVIFJDOT-564435,CVE-2020-7639,True,<1.0.3 ,https://github.com/eivindfjeldstad/dot/commit/774e4b0c97ca35d2ae40df2cd14428d37dd07a0b
Command Injection,node-mpv,https://security.snyk.io/vuln/SNYK-JS-NODEMPV-564426,CVE-2020-7632,True,>=0.12.2 ,n/a
Prototype Pollution,confinit,https://security.snyk.io/vuln/SNYK-JS-CONFINIT-564433,CVE-2020-7638,True,<0.4.0 ,n/a
Command Injection,compass-compile,https://security.snyk.io/vuln/SNYK-JS-COMPASSCOMPILE-564429,CVE-2020-7635,True,* ,n/a
Prototype Pollution,class-transformer,https://security.snyk.io/vuln/SNYK-JS-CLASSTRANSFORMER-564431,CVE-2020-7637,True,<0.3.1 ,n/a
Command Injection,apiconnect-cli-plugins,https://security.snyk.io/vuln/SNYK-JS-APICONNECTCLIPLUGINS-564427,CVE-2020-7633,True,>=1.0.1 ,n/a
Command Injection,heroku-addonpool,https://security.snyk.io/vuln/SNYK-JS-HEROKUADDONPOOL-564428,CVE-2020-7634,True,<0.1.16 ,https://github.com/nodef/heroku-addonpool/commit/b1a5b316473ac92d783f3d54ee048d54082da38d
Heap Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565051,CVE-2020-6452,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-564272,CVE-2020-6451,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.1 ,n/a
Regular Expression Denial of Service (ReDoS),papaparse,https://security.snyk.io/vuln/SNYK-JS-PAPAPARSE-564258,,False,<5.2.0 ,https://github.com/mholt/PapaParse/commit/235a12758cd77266d2e98fd715f53536b34ad621
Command Injection,effect,https://security.snyk.io/vuln/SNYK-JS-EFFECT-564256,CVE-2020-7624,True,* ,n/a
Command Injection,git-add-remote,https://security.snyk.io/vuln/SNYK-JS-GITADDREMOTE-564269,CVE-2020-7630,True,* ,n/a
Command Injection,op-browser,https://security.snyk.io/vuln/SNYK-JS-OPBROWSER-564259,CVE-2020-7625,True,<1.0.9 ,n/a
Command Injection,umount,https://security.snyk.io/vuln/SNYK-JS-UMOUNT-564265,CVE-2020-7628,True,* ,n/a
Command Injection,karma-mojo,https://security.snyk.io/vuln/SNYK-JS-KARMAMOJO-564260,CVE-2020-7626,True,* ,n/a
Command Injection,strong-nginx-controller,https://security.snyk.io/vuln/SNYK-JS-STRONGNGINXCONTROLLER-564248,CVE-2020-7621,True,* ,n/a
Command Injection,jscover,https://security.snyk.io/vuln/SNYK-JS-JSCOVER-564250,CVE-2020-7623,False,* ,n/a
Command Injection,install-package,https://security.snyk.io/vuln/SNYK-JS-INSTALLPACKAGE-564267,CVE-2020-7629,True,<0.4.1 ,n/a
Command Injection,node-key-sender,https://security.snyk.io/vuln/SNYK-JS-NODEKEYSENDER-564261,CVE-2020-7627,True,* ,n/a
Command Injection,karma-mojo,https://security.snyk.io/vuln/SNYK-JS-KARMAMOJO-564260,CVE-2020-7626,True,* ,n/a
Command Injection,npm-programmatic,https://security.snyk.io/vuln/SNYK-JS-NPMPROGRAMMATIC-564115,CVE-2020-7614,True,* ,n/a
Prototype Pollution,ini-parser,https://security.snyk.io/vuln/SNYK-JS-INIPARSER-564122,CVE-2020-7617,True,* ,n/a
Prototype Pollution,sds,https://security.snyk.io/vuln/SNYK-JS-SDS-564123,CVE-2020-7618,True,<4.0.0 ,https://github.com/monsterkodi/sds/commit/a228f025fd1be033088b7abbc0f77118d573f216
Command Injection,fsa,https://security.snyk.io/vuln/SNYK-JS-FSA-564118,CVE-2020-7615,True,* ,n/a
Command Injection,clamscan,https://security.snyk.io/vuln/SNYK-JS-CLAMSCAN-564113,CVE-2020-7613,True,<1.3.0 ,https://github.com/kylefarris/clamscan/commit/5f557c970817fe8c578ec3f7ad3bcbcef4cf5538
Prototype Pollution,express-mock-middleware,https://security.snyk.io/vuln/SNYK-JS-EXPRESSMOCKMIDDLEWARE-564120,CVE-2020-7616,True,* ,n/a
Timing Attack,jsrsasign,https://security.snyk.io/vuln/SNYK-JS-JSRSASIGN-561755,,False,<8.0.13 ,https://github.com/kjur/jsrsasign/commit/9dcb89c57408a3d4b5b66aa9138426bd92819e73
Path Traversal,next,https://security.snyk.io/vuln/SNYK-JS-NEXT-561584,CVE-2020-5284,False,<9.3.2 ,n/a
Regular Expression Denial of Service (ReDoS),mocha,https://security.snyk.io/vuln/SNYK-JS-MOCHA-561476,,False,<6.0.0 ,https://github.com/mochajs/mocha/commit/1a43d8b11a64e4e85fe2a61aed91c259bbbac559
Signature Validation Bypass,electron-updater,https://security.snyk.io/vuln/SNYK-JS-ELECTRONUPDATER-561421,,False,<4.2.2 ,n/a
Regular Expression Denial of Service (ReDoS),prismjs,https://security.snyk.io/vuln/SNYK-JS-PRISMJS-561410,,False,<1.5.0 ,https://github.com/PrismJS/prism/commit/ab65be2
Cross-site Scripting (XSS),tui-editor,https://security.snyk.io/vuln/SNYK-JS-TUIEDITOR-561349,,True,>=0.0.0 ,n/a
Cross-site Scripting (XSS),@toast-ui/editor,https://security.snyk.io/vuln/SNYK-JS-TOASTUIEDITOR-570416,,True,<2.1.0 ,n/a
Insufficient Validation,google-closure-library,https://security.snyk.io/vuln/SNYK-JS-GOOGLECLOSURELIBRARY-561341,CVE-2020-8910,False,<20200315.0.0 ,https://github.com/google/closure-library/commit/294fc00b01d248419d8f8de37580adf2a0024fc9
Improper Authentication,eth-ledger-bridge-keyring,https://security.snyk.io/vuln/SNYK-JS-ETHLEDGERBRIDGEKEYRING-561121,,False,<0.2.1 ,https://github.com/MetaMask/eth-ledger-bridge-keyring/commit/f32e529d13a53e55f558d903534d631846dc26ce
Improper Authentication,@metamask/eth-ledger-bridge-keyring,https://security.snyk.io/vuln/SNYK-JS-METAMASKETHLEDGERBRIDGEKEYRING-561120,,False,<0.2.2 ,https://github.com/MetaMask/eth-ledger-bridge-keyring/commit/f32e529d13a53e55f558d903534d631846dc26ce
Directory Traversal,sapper,https://security.snyk.io/vuln/SNYK-JS-SAPPER-561051,,True,<0.27.11 ,https://github.com/sveltejs/sapper/commit/63ffe9043170fbed8a5d260decfdc05e4440a555
Internal Property Tampering,bson,https://security.snyk.io/vuln/SNYK-JS-BSON-561052,CVE-2020-7610,False,>=1.0.0 <1.1.4 ,https://github.com/mongodb/js-bson/commit/3809c1313a7b2a8001065f0271199df9fa3d16a8
Prototype Pollution,utils-extend,https://security.snyk.io/vuln/SNYK-JS-UTILSEXTEND-560385,CVE-2020-8147,True,* ,n/a
Machine-In-The-Middle,lix,https://security.snyk.io/vuln/SNYK-JS-LIX-560905,CVE-2020-10800,False,* ,n/a
Cross-site Sripting  (XSS),htmr,https://security.snyk.io/vuln/SNYK-JS-HTMR-560840,,True,<0.8.7 ,n/a
Arbitrary Code Execution,node-rules,https://security.snyk.io/vuln/SNYK-JS-NODERULES-560426,CVE-2020-7609,False,>=3.0.0 <5.0.0 ,n/a
Prototype Pollution,yargs-parser,https://security.snyk.io/vuln/SNYK-JS-YARGSPARSER-560381,CVE-2020-7608,True,>5.0.0-security.0 <5.0.1 >=6.0.0 <13.1.2 >=14.0.0 <15.0.1 >=16.0.0 <18.1.1 ,n/a
Command Injection,gulp-styledocco,https://security.snyk.io/vuln/SNYK-JS-GULPSTYLEDOCCO-560126,CVE-2020-7607,True,* ,n/a
Command Injection,docker-compose-remote-api,https://security.snyk.io/vuln/SNYK-JS-DOCKERCOMPOSEREMOTEAPI-560125,CVE-2020-7606,True,* ,n/a
Command Injection,gulp-tape,https://security.snyk.io/vuln/SNYK-JS-GULPTAPE-560124,CVE-2020-7605,True,* ,n/a
Command Injection,closure-compiler-stream,https://security.snyk.io/vuln/SNYK-JS-CLOSURECOMPILERSTREAM-560123,CVE-2020-7603,True,* ,n/a
Command Injection,pulverizr,https://security.snyk.io/vuln/SNYK-JS-PULVERIZR-560122,CVE-2020-7604,True,* ,n/a
Command Injection,node-prompt-here,https://security.snyk.io/vuln/SNYK-JS-NODEPROMPTHERE-560115,CVE-2020-7602,True,* ,n/a
Command Injection,gulp-scss-lint,https://security.snyk.io/vuln/SNYK-JS-GULPSCSSLINT-560114,CVE-2020-7601,True,* ,n/a
Prototype Pollution,querymen,https://security.snyk.io/vuln/SNYK-JS-QUERYMEN-559867,CVE-2020-7600,True,<2.1.4 ,https://github.com/diegohaz/querymen/commit/1987fefcb3b7508253a29502a008d5063a873cef
Prototype Pollution,dojo,https://security.snyk.io/vuln/SNYK-JS-DOJO-559224,CVE-2020-5258,True,<1.11.10 >=1.12.1 <1.12.8 >=1.13.0 <1.13.7 >=1.14.0 <1.14.6 >=1.15.0 <1.15.3 >=1.16.0 <1.16.2 ,https://github.com/dojo/dojo/commit/20a00afb68f5587946dc76fbeaa68c39bda2171d
Prototype Pollution,dojox,https://security.snyk.io/vuln/SNYK-JS-DOJOX-559225,CVE-2020-5259,False,<1.12.8 >=1.13.0 <1.13.7 >=1.14.0 <1.14.6 >=1.15.0 <1.15.3 >=1.16.0 <1.16.2 ,n/a
Prototype Pollution,minimist,https://security.snyk.io/vuln/SNYK-JS-MINIMIST-559764,CVE-2020-7598,True,<0.2.1 >=1.0.0 <1.2.3 ,n/a
Command Injection,blamer,https://security.snyk.io/vuln/SNYK-JS-BLAMER-559541,CVE-2019-10807,True,<1.0.1 ,https://github.com/kucherenko/blamer/commit/5fada8c9b6986ecd28942b724fa682e77ce1e11c
Server Side Request Forgery (SSRF),ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-559536,CVE-2020-8134,True,<2.38.1 >=3.0.0 <3.10.0 ,n/a
Out-of-bounds Read,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-565052,CVE-2019-20503,False,<6.1.10 >=7.0.0 <7.2.2 >=8.0.0 <8.2.0 ,https://github.com/sctplab/usrsctp/commit/790a7a2555aefb392a5a69923f1e9d17b4968467
Cross-site Scripting (XSS),ckeditor4-dev,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR4DEV-559506,CVE-2020-9281,False,<4.14.0 ,https://github.com/ckeditor/ckeditor4/commit/0e15fa67271bd2e8b165c48368968f2e908860d7
Prototype Pollution,utilitify,https://security.snyk.io/vuln/SNYK-JS-UTILITIFY-559497,CVE-2019-10808,True,<1.0.3 ,https://github.com/xcritical-software/utilitify/commit/88d6e27009823338bf319ffb768fe6b08e8ad2d1
Regular Expression Denial of Service (ReDoS),acorn,https://security.snyk.io/vuln/SNYK-JS-ACORN-559469,,False,>=5.5.0 <5.7.4 >=6.0.0 <6.4.1 >=7.0.0 <7.1.1 ,https://github.com/acornjs/acorn/commit/793c0e569ed1158672e3a40aeed1d8518832b802
Improper Access Control,vp-toolkit,https://security.snyk.io/vuln/SNYK-JS-VPTOOLKIT-559428,,False,<0.2.2 ,n/a
Improper Access Control,vp-toolkit,https://security.snyk.io/vuln/SNYK-JS-VPTOOLKIT-559427,,False,<0.2.2 ,n/a
Prototype Pollution,vega-util,https://security.snyk.io/vuln/SNYK-JS-VEGAUTIL-559223,CVE-2019-10806,True,<1.13.1 ,n/a
Cross-site Scripting (XSS),jquery-confirm,https://security.snyk.io/vuln/SNYK-JS-JQUERYCONFIRM-548943,,True,* ,n/a
Prototype Pollution,notevil,https://security.snyk.io/vuln/SNYK-JS-NOTEVIL-559176,,False,<1.3.3 ,n/a
Improper Input Validation,parse-server,https://security.snyk.io/vuln/SNYK-JS-PARSESERVER-559169,CVE-2020-5251,False,<4.1.0 ,n/a
Improper Authorization,react-oauth-flow,https://security.snyk.io/vuln/SNYK-JS-REACTOAUTHFLOW-559019,,False,>=0.0.0 ,n/a
Prototype Pollution,uppy,https://security.snyk.io/vuln/SNYK-JS-UPPY-559068,CVE-2020-8137,True,<1.9.3 ,https://github.com/transloadit/uppy/commit/d98384989fd00d955a7de1504d48433357a3b2e5
Prototype Pollution,fastify,https://security.snyk.io/vuln/SNYK-JS-FASTIFY-559018,CVE-2020-8137,True,<1.0.5 ,https://github.com/transloadit/uppy/commit/d98384989fd00d955a7de1504d48433357a3b2e5
Internal Property Tampering,valib,https://security.snyk.io/vuln/SNYK-JS-VALIB-559015,CVE-2019-10805,True,* ,n/a
Command Injection,serial-number,https://security.snyk.io/vuln/SNYK-JS-SERIALNUMBER-559010,CVE-2019-10804,True,* ,n/a
Command Injection,push-dir,https://security.snyk.io/vuln/SNYK-JS-PUSHDIR-559009,CVE-2019-10803,True,* ,n/a
Command Injection,giting,https://security.snyk.io/vuln/SNYK-JS-GITING-559008,CVE-2019-10802,True,<0.0.8 ,https://github.com/MangoRaft/git/commit/9be41081f547d3dcef25e7d7c957bc2a3be2dfe0
Command Injection,enpeem,https://security.snyk.io/vuln/SNYK-JS-ENPEEM-559007,CVE-2019-10801,True,* ,n/a
Arbitrary File Write via Archive Extraction (Zip Slip),decompress-tar,https://security.snyk.io/vuln/SNYK-JS-DECOMPRESSTAR-559095,CVE-2020-12265,True,* ,n/a
Arbitrary File Write via Archive Extraction (Zip Slip),decompress,https://security.snyk.io/vuln/SNYK-JS-DECOMPRESS-557358,CVE-2020-12265,True,<4.2.1 ,n/a
Improper Integrity Checks,yarn,https://security.snyk.io/vuln/SNYK-JS-YARN-557182,CVE-2019-15608,False,<1.19 ,n/a
Remote Code Execution (RCE),irc-framework,https://security.snyk.io/vuln/SNYK-JS-IRCFRAMEWORK-557137,,False,<4.7.0 ,n/a
Remote Code Execution (RCE),discord-markdown,https://security.snyk.io/vuln/SNYK-JS-DISCORDMARKDOWN-552161,,False,<2.3.1 ,https://github.com/brussell98/discord-markdown/commit/7ce2eb66520815dcf5e97ef2bc8a2d5979da66e7
Remote Code Execution (RCE),pdf-image,https://security.snyk.io/vuln/SNYK-JS-PDFIMAGE-551984,CVE-2020-8132,True,* ,n/a
Command Injection,compile-sass,https://security.snyk.io/vuln/SNYK-JS-COMPILESASS-551804,CVE-2019-10799,True,<1.0.5 ,n/a
Prototype Pollution,rdf-graph-array,https://security.snyk.io/vuln/SNYK-JS-RDFGRAPHARRAY-551803,CVE-2019-10798,True,* ,n/a
Regular Expression Denial of Service (ReDoS),uap-core,https://security.snyk.io/vuln/SNYK-JS-UAPCORE-551924,CVE-2020-5243,False,<0.7.3 ,n/a
Prototype Pollution,undefsafe,https://security.snyk.io/vuln/SNYK-JS-UNDEFSAFE-548940,CVE-2019-10795,True,<2.0.3 ,https://github.com/remy/undefsafe/commit/f272681b3a50e2c4cbb6a8533795e1453382c822
Command Injection,rpi,https://security.snyk.io/vuln/SNYK-JS-RPI-548942,CVE-2019-10796,True,* ,n/a
Remote Code Execution (RCE),mongodb-query-parser,https://security.snyk.io/vuln/SNYK-JS-MONGODBQUERYPARSER-548939,,True,<2.0.0 ,https://github.com/mongodb-js/query-parser/commit/814b86b50665a3c2647c2f5d8c7f1b3ac3b54984
