Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Regular Expression Denial of Service (ReDoS),ua-parser-js,https://security.snyk.io/vuln/SNYK-JS-UAPARSERJS-610226,CVE-2020-7733,False,<0.7.22 ,https://github.com/faisalman/ua-parser-js/commit/233d3bae22a795153a7e6638887ce159c63e557d
Denial of Service,node-fetch,https://security.snyk.io/vuln/SNYK-JS-NODEFETCH-674311,CVE-2020-15168,False,<2.6.1 >=3.0.0-beta.1 <3.0.0-beta.9 ,https://github.com/node-fetch/node-fetch/commit/2358a6c2563d1730a0cdaccc197c611949f6a334
Denial of Service (DoS),bcoin,https://security.snyk.io/vuln/SNYK-JS-BCOIN-674318,CVE-2018-17145,False,>=1.0.0-pre <1.0.2 ,
Authentication Bypass,node-lemonldap-ng-handler,https://security.snyk.io/vuln/SNYK-JS-NODELEMONLDAPNGHANDLER-655999,CVE-2020-24660,False,<0.5.2 ,
Server-side Request Forgery (SSRF),@uppy/companion,https://security.snyk.io/vuln/SNYK-JS-UPPYCOMPANION-609858,CVE-2020-8135,False,<1.9.3 ,
Cross-site Scripting (XSS),gitbook,https://security.snyk.io/vuln/SNYK-JS-GITBOOK-609389,CVE-2017-16019,False,<3.2.2 ,
Command Injection,bestzip,https://security.snyk.io/vuln/SNYK-JS-BESTZIP-609371,CVE-2020-7730,False,<2.1.7 ,https://github.com/nfriedly/node-bestzip/commit/45d4a901478c6a8f396c8b959dd6cf8fd3f955b6
Prototype Pollution,gedi,https://security.snyk.io/vuln/SNYK-JS-GEDI-598803,CVE-2020-7727,False,* ,
Prototype Pollution,safe-object2,https://security.snyk.io/vuln/SNYK-JS-SAFEOBJECT2-598801,CVE-2020-7726,False,* ,
Prototype Pollution,node-oojs,https://security.snyk.io/vuln/SNYK-JS-NODEOOJS-598678,CVE-2020-7721,False,* ,
Prototype Pollution,nodee-utils,https://security.snyk.io/vuln/SNYK-JS-NODEEUTILS-598679,CVE-2020-7722,False,<1.2.3 ,https://github.com/nodee-apps/utils/commit/52460d936c52f03c9907bc99ac5e890970cef83c
Prototype Pollution,worksmith,https://security.snyk.io/vuln/SNYK-JS-WORKSMITH-598798,CVE-2020-7725,False,* ,
Prototype Pollution,promisehelpers,https://security.snyk.io/vuln/SNYK-JS-PROMISEHELPERS-598686,CVE-2020-7723,False,* ,
Prototype Pollution,tiny-conf,https://security.snyk.io/vuln/SNYK-JS-TINYCONF-598792,CVE-2020-7724,False,* ,
Prototype Pollution,dot-notes,https://security.snyk.io/vuln/SNYK-JS-DOTNOTES-598668,CVE-2020-7717,False,* ,
Prototype Pollution,deeps,https://security.snyk.io/vuln/SNYK-JS-DEEPS-598667,CVE-2020-7716,False,* ,
Prototype Pollution,deep-get-set,https://security.snyk.io/vuln/SNYK-JS-DEEPGETSET-598666,CVE-2020-7715,False,* ,
Prototype Pollution,confucious,https://security.snyk.io/vuln/SNYK-JS-CONFUCIOUS-598665,CVE-2020-7714,False,* ,
Prototype Pollution,node-forge,https://security.snyk.io/vuln/SNYK-JS-NODEFORGE-598677,CVE-2020-7720,False,<0.10.0 ,
Prototype Pollution,gammautils,https://security.snyk.io/vuln/SNYK-JS-GAMMAUTILS-598670,CVE-2020-7718,False,* ,
Prototype Pollution,arr-flatten-unflatten,https://security.snyk.io/vuln/SNYK-JS-ARRFLATTENUNFLATTEN-598396,CVE-2020-7713,False,* ,
Prototype Pollution,locutus,https://security.snyk.io/vuln/SNYK-JS-LOCUTUS-598675,CVE-2020-7719,False,<2.0.12 ,
Command Injection,json,https://security.snyk.io/vuln/SNYK-JS-JSON-597481,CVE-2020-7712,True,<10.0.0 ,
Remote Memory Exposure,bl,https://security.snyk.io/vuln/SNYK-JS-BL-608877,CVE-2020-8244,True,>=2.2.0 <2.2.1 >=3.0.0 <3.0.1 >=4.0.0 <4.0.3 <1.2.3 ,https://github.com/rvagg/bl/commit/0bd87ec97be399b129fc62feff2943ffa21bcc00
Denial of Service (DoS),aedes,https://security.snyk.io/vuln/SNYK-JS-AEDES-608837,CVE-2020-13410,False,<0.42.1 ,
Prototype Pollution,json-bigint,https://security.snyk.io/vuln/SNYK-JS-JSONBIGINT-608659,CVE-2020-8237,False,<1.0.0 ,
Sandbox Escape,safe-eval,https://security.snyk.io/vuln/SNYK-JS-SAFEEVAL-608076,CVE-2020-7710,False,* ,
Arbitrary Code Execution,grunt,https://security.snyk.io/vuln/SNYK-JS-GRUNT-597546,CVE-2020-7729,False,<1.3.0 ,https://github.com/gruntjs/grunt/commit/e350cea1724eb3476464561a380fb6a64e61e4e7
Prototype Pollution,object-path,https://security.snyk.io/vuln/SNYK-JS-OBJECTPATH-1017036,CVE-2020-15256,True,<0.11.5 ,https://github.com/skratchdot/object-path-set/commit/55f06d75abf5885f9cba3b7760acb38d7d7d06c0
Prototype Pollution,object-path-set,https://security.snyk.io/vuln/SNYK-JS-OBJECTPATHSET-607908,CVE-2020-15256,True,<1.0.1 ,https://github.com/skratchdot/object-path-set/commit/55f06d75abf5885f9cba3b7760acb38d7d7d06c0
Prototype Pollution,supermixer,https://security.snyk.io/vuln/SNYK-JS-SUPERMIXER-607909,CVE-2020-24939,True,<1.0.5 ,https://github.com/stampit-org/supermixer/commit/94dcc6fc45e0fed96187cb52aaffadf76dbbc0a3
Cross-site Scripting (XSS),auth0-lock,https://security.snyk.io/vuln/SNYK-JS-AUTH0LOCK-607904,CVE-2020-15119,False,<11.26.3 ,
Prototype Pollution,connie-lang,https://security.snyk.io/vuln/SNYK-JS-CONNIELANG-598853,CVE-2020-7706,False,<0.1.1 ,https://github.com/mattinsler/connie-lang/commit/ef376d404c712dd28309ba07f28a8f87f24a015a
Prototype Pollution,property-expr,https://security.snyk.io/vuln/SNYK-JS-PROPERTYEXPR-598800,CVE-2020-7707,False,<2.0.3 ,https://github.com/jquense/expr/commit/df846910915d59f711ce63c1f817815bceab5ff7
Prototype Pollution,@irrelon/path,https://security.snyk.io/vuln/SNYK-JS-IRRELONPATH-598673,CVE-2020-7708,False,<4.7.0 ,https://github.com/Irrelon/irrelon-path/commit/8a126b160c1a854ae511659c111413ad9910ebe3
Server-side Request Forgery (SSRF),ftp-srv,https://security.snyk.io/vuln/SNYK-JS-FTPSRV-598863,CVE-2020-15152,False,>=1.0.0 <4.3.4 ,https://github.com/autovance/ftp-srv/commit/e449e75219d918c400dec65b4b0759f60476abca
Prototype Pollution,irrelon-path,https://security.snyk.io/vuln/SNYK-JS-IRRELONPATH-598672,CVE-2020-7708,False,<4.7.0 ,https://github.com/Irrelon/irrelon-path/commit/8a126b160c1a854ae511659c111413ad9910ebe3
Prototype Pollution,templ8,https://security.snyk.io/vuln/SNYK-JS-TEMPL8-598770,CVE-2020-7702,False,* ,
Prototype Pollution,nis-utils,https://security.snyk.io/vuln/SNYK-JS-NISUTILS-598799,CVE-2020-7703,False,* ,
Prototype Pollution,madlib-object-utils,https://security.snyk.io/vuln/SNYK-JS-MADLIBOBJECTUTILS-598676,CVE-2020-7701,False,<0.1.7 ,
Prototype Pollution,phpjs,https://security.snyk.io/vuln/SNYK-JS-PHPJS-598681,CVE-2020-7700,False,* ,
Improper Input Validation,jpv,https://security.snyk.io/vuln/SNYK-JS-JPV-598089,CVE-2020-17479,False,<2.2.2 ,https://github.com/manvel-khnkoyan/jpv/commit/e3eec1215caa8d5c560f5e88d0943422831927d6
Cross-site Scripting (XSS),prismjs,https://security.snyk.io/vuln/SNYK-JS-PRISMJS-597628,CVE-2020-15138,False,>=1.1.0 <1.21.0 ,https://github.com/PrismJS/prism/pull/2506/commits/7bd7de05edf71112a3a77f87901a2409c9c5c20c
Cross-site Request Forgery (CSRF),save-server,https://security.snyk.io/vuln/SNYK-JS-SAVESERVER-597396,CVE-2020-15135,False,<1.0.7 ,https://github.com/Neztore/save-server/commit/05409a72dfb3d41eb497079f40a4b8e1ff8b4a61
Incorrect Comparison,slp-validate,https://security.snyk.io/vuln/SNYK-JS-SLPVALIDATE-597083,CVE-2020-15131,False,<1.2.2 ,https://github.com/simpleledger/slp-validate.js/commit/3963cf914afae69084059b82483da916d97af65c
Incorrect Comparison,slpjs,https://security.snyk.io/vuln/SNYK-JS-SLPJS-597082,CVE-2020-15130,False,<0.27.4 ,https://github.com/simpleledger/slpjs/commit/290c20e8bff13ac81459d43e54cac232b5e3456c
Information Exposure,auth0,https://security.snyk.io/vuln/SNYK-JS-AUTH0-596476,CVE-2020-15125,False,<2.27.1 ,https://github.com/auth0/node-auth0/pull/507/commits/62ca61b3348ec8e74d7d00358661af1a8bc98a3c
Prototype Pollution,express-fileupload,https://security.snyk.io/vuln/SNYK-JS-EXPRESSFILEUPLOAD-595969,CVE-2020-7699,False,<1.1.10 ,
Denial of Service (DoS),fastify,https://security.snyk.io/vuln/SNYK-JS-FASTIFY-596516,CVE-2020-8192,False,<2.15.1 ,
Prototype Pollution,typeorm,https://security.snyk.io/vuln/SNYK-JS-TYPEORM-590152,CVE-2020-8158,False,<0.2.25 ,
Access Restriction Bypass,parse-server,https://security.snyk.io/vuln/SNYK-JS-PARSESERVER-590063,CVE-2020-15126,False,>=3.5.0 <4.3.0 ,https://github.com/parse-community/parse-server/commit/78239ac9071167fdf243c55ae4bc9a2c0b0d89aa
Command Injection,mock2easy,https://security.snyk.io/vuln/SNYK-JS-MOCK2EASY-572312,CVE-2020-7697,False,* ,
Denial of Service (DoS),sails-hook-sockets,https://security.snyk.io/vuln/SNYK-JS-SAILSHOOKSOCKETS-589929,CVE-2018-21036,False,<1.5.5 ,https://github.com/balderdashy/sails-hook-sockets/commit/0533a4864b1920fd8fbb5287bc0889193c5faf44
Command Injection,codecov,https://security.snyk.io/vuln/SNYK-JS-CODECOV-585979,CVE-2020-15123,False,<3.7.1 ,https://github.com/codecov/codecov-node/commit/c0711c656686e902af2cd92d6aecc8074de4d83d
Improper Input Validation,scratch-vm,https://security.snyk.io/vuln/SNYK-JS-SCRATCHVM-584565,CVE-2020-14000,False,>=0.1.0-prerelease.1524239808 <0.2.0-prerelease.20200714185213 ,
Information Exposure,react-native-fast-image,https://security.snyk.io/vuln/SNYK-JS-REACTNATIVEFASTIMAGE-572228,CVE-2020-7696,False,<8.3.0 ,https://github.com/DylanVann/react-native-fast-image/commit/4a7cd64f5b0aa40b04d63ccb105ee2b511abe624
Cross-site Scripting (XSS),@knight-lab/timelinejs,https://security.snyk.io/vuln/SNYK-JS-KNIGHTLABTIMELINEJS-575559,CVE-2020-15092,False,<3.7.0 ,https://github.com/NUKnightLab/TimelineJS3/commit/09a855ef0b9a626cd296ec4137628af141b062f3
Directory Traversal,socket.io-file,https://security.snyk.io/vuln/SNYK-JS-SOCKETIOFILE-575434,CVE-2020-15779,False,* ,
Insertion of Sensitive Information into Log File,npm,https://security.snyk.io/vuln/SNYK-JS-NPM-575435,CVE-2020-15095,False,<6.14.6 ,https://github.com/npm/cli/commit/a9857b8f6869451ff058789c4631fadfde5bbcbc
Denial of Service (DoS),sockjs,https://security.snyk.io/vuln/SNYK-JS-SOCKJS-575261,CVE-2020-7693,True,<0.3.20 ,https://github.com/sockjs/sockjs-node/commit/dd7e642cd69ee74385825816d30642c43e051d16
Arbitrary File Read,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-575393,CVE-2020-4075,False,<7.2.4 >=8.0.0 <8.2.4 ,
Privilege Escalation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-575394,CVE-2020-4076,False,<7.2.4 >=8.0.0 <8.2.4 ,
Privilege Escalation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-575395,CVE-2020-4077,False,<7.2.4 >=8.0.0 <8.2.4 ,
Privilege Escalation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-575396,CVE-2020-15096,False,<6.1.11 >=7.0.0 <7.2.4 >=8.0.0 <8.2.4 ,
Cross-site Scripting (XSS),jspdf,https://security.snyk.io/vuln/SNYK-JS-JSPDF-568273,CVE-2020-7691,True,<2.0.0 ,
Cross-site Scripting (XSS),jspdf,https://security.snyk.io/vuln/SNYK-JS-JSPDF-575256,CVE-2020-7690,True,<2.0.0 ,
Remote Code Execution (RCE),locutus,https://security.snyk.io/vuln/SNYK-JS-LOCUTUS-575119,CVE-2020-13619,False,<2.0.13 ,https://github.com/locutusjs/locutus/commit/a05e9e733a84759fff85c4790056867e492476aa
Cross-site Scripting (XSS),tileserver-gl,https://security.snyk.io/vuln/SNYK-JS-TILESERVERGL-575121,CVE-2020-15500,False,<3.1.0 ,https://github.com/maptiler/tileserver-gl/commit/f8563e1f2be805c342edaa092c550b1ef6560f0f
Insecure Encryption,bcrypt,https://security.snyk.io/vuln/SNYK-JS-BCRYPT-572911,CVE-2020-7689,False,<5.0.0 ,
Cross-site Scripting (XSS),jsoneditor,https://security.snyk.io/vuln/SNYK-JS-JSONEDITOR-575026,CVE-2020-23849,False,<9.0.2 ,https://github.com/josdejong/jsoneditor/commit/87bc7b256125541e4e32d1928bc5446361c9e738
Authorization Bypass,express-jwt,https://security.snyk.io/vuln/SNYK-JS-EXPRESSJWT-575022,CVE-2020-15084,False,<6.0.0 ,https://github.com/auth0/express-jwt/commit/7ecab5f8f0cab5297c2b863596566eb0c019cdef
Arbitrary Code Injection,wifiscanner,https://security.snyk.io/vuln/SNYK-JS-WIFISCANNER-574786,CVE-2020-15362,False,* ,
Server-side Request Forgery (SSRF),@uppy/companion,https://security.snyk.io/vuln/SNYK-JS-UPPYCOMPANION-574719,CVE-2020-8205,False,<1.13.2 >=2.0.0-alpha.0 <2.0.0-alpha.5 ,
Cross-site Scripting (XSS),docsify,https://security.snyk.io/vuln/SNYK-JS-DOCSIFY-567099,CVE-2020-7680,True,<4.11.4 ,
Command Injection,mversion,https://security.snyk.io/vuln/SNYK-JS-MVERSION-573174,CVE-2020-7688,True,<2.0.1 ,https://github.com/mikaelbr/mversion/commit/b7a8b32600e60759a7ad3921ec4a2750bf173482
Remote Code Execution (RCE),jsrsasign,https://security.snyk.io/vuln/SNYK-JS-JSRSASIGN-572938,CVE-2020-14968,False,<8.0.18 ,
Memory Corruption,jsrsasign,https://security.snyk.io/vuln/SNYK-JS-JSRSASIGN-572937,CVE-2020-14967,False,<8.0.18 ,
Command Injection,limdu,https://security.snyk.io/vuln/SNYK-JS-LIMDU-572951,CVE-2020-4066,False,* ,https://github.com/erelsgl/limdu/commit/03475a6a6bb253de6fad8f7f39cfb3504f11438d
Signature Bypass,jsrsasign,https://security.snyk.io/vuln/SNYK-JS-JSRSASIGN-572936,CVE-2020-14966,False,<8.0.18 ,
Directory Traversal,fast-http,https://security.snyk.io/vuln/SNYK-JS-FASTHTTP-572892,CVE-2020-7687,True,* ,
Directory Traversal,marked-tree,https://security.snyk.io/vuln/SNYK-JS-MARKEDTREE-590121,CVE-2020-7682,True,* ,
Directory Traversal,marscode,https://security.snyk.io/vuln/SNYK-JS-MARSCODE-590122,CVE-2020-7681,True,* ,
Directory Traversal,rollup-plugin-server,https://security.snyk.io/vuln/SNYK-JS-ROLLUPPLUGINSERVER-590123,CVE-2020-7683,True,* ,
Directory Traversal,rollup-plugin-dev-server,https://security.snyk.io/vuln/SNYK-JS-ROLLUPPLUGINDEVSERVER-590124,CVE-2020-7686,True,* ,
Directory Traversal,rollup-plugin-serve-favicon,https://security.snyk.io/vuln/SNYK-JS-ROLLUPPLUGINSERVEFAVICON-585950,CVE-2020-7684,True,* ,https://github.com/thgh/rollup-plugin-serve/commit/3d144f2f47e86fcba34f5a144968da94220e3969
Directory Traversal,rollup-plugin-serve-favicon,https://security.snyk.io/vuln/SNYK-JS-ROLLUPPLUGINSERVEFAVICON-585950,CVE-2020-7684,True,* ,https://github.com/thgh/rollup-plugin-serve/commit/3d144f2f47e86fcba34f5a144968da94220e3969
Prototype Pollution,casperjs,https://security.snyk.io/vuln/SNYK-JS-CASPERJS-572803,CVE-2020-7679,True,* ,
Cryptographic Issues,elliptic,https://security.snyk.io/vuln/SNYK-JS-ELLIPTIC-571484,CVE-2020-13822,True,<6.5.3 ,
Cross-site Scripting (XSS),dijit,https://security.snyk.io/vuln/SNYK-JS-DIJIT-572370,CVE-2020-4051,False,<1.11.11 >=1.12.0 <1.12.9 >=1.13.0 <1.13.8 >=1.14.0 <1.14.7 >=1.15.0 <1.15.4 >=1.16.0 <1.16.3 ,https://github.com/dojo/dijit/commit/462bdcd60d0333315fe69ab4709c894d78f61301
Remote Code Execution (RCE),mversion,https://security.snyk.io/vuln/SNYK-JS-MVERSION-572433,CVE-2020-4059,False,<2.0.0 ,https://github.com/mikaelbr/mversion/commit/6c76c9efd27c7ff5a5c6f187e8b7a435c4722338
Information Exposure,ssb-db,https://security.snyk.io/vuln/SNYK-JS-SSBDB-572109,CVE-2020-4045,False,>=20.0.0 <20.0.1 ,https://github.com/ssbc/ssb-db/commit/43334d0871c9cc6220e0f6d6338499060f7761d4
Information Exposure,ssb-server,https://security.snyk.io/vuln/SNYK-JS-SSBSERVER-572110,CVE-2020-4045,False,>=16.0.0 <16.0.1 ,https://github.com/ssbc/ssb-db/commit/43334d0871c9cc6220e0f6d6338499060f7761d4
Command Injection,devcert,https://security.snyk.io/vuln/SNYK-JS-DEVCERT-571955,CVE-2020-8186,False,<1.1.1 ,https://github.com/davewasmer/devcert/commit/e0e8ae31c7a5f2371f091f27ced65ed43e7752c2
Cross-site Scripting (XSS),graphql-playground-html,https://security.snyk.io/vuln/SNYK-JS-GRAPHQLPLAYGROUNDHTML-571775,CVE-2020-4038,False,<1.6.22 ,https://github.com/prisma-labs/graphql-playground/commit/bf1883db538c97b076801a60677733816cb3cfb7
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/SNYK-JS-ANGULAR-570058,CVE-2020-7676,False,<1.8.0 ,
Arbitrary Code Execution,node-extend,https://security.snyk.io/vuln/SNYK-JS-NODEEXTEND-571491,CVE-2020-7673,True,* ,
Arbitrary Code Execution,access-policy,https://security.snyk.io/vuln/SNYK-JS-ACCESSPOLICY-571490,CVE-2020-7674,True,* ,
Arbitrary Code Execution,mosc,https://security.snyk.io/vuln/SNYK-JS-MOSC-571492,CVE-2020-7672,True,* ,
Arbitrary Code Execution,cd-messenger,https://security.snyk.io/vuln/SNYK-JS-CDMESSENGER-571493,CVE-2020-7675,True,* ,
SQL Injection,@nozbe/watermelondb,https://security.snyk.io/vuln/SNYK-JS-NOZBEWATERMELONDB-571372,CVE-2020-4035,False,<0.15.1 ,https://github.com/Nozbe/WatermelonDB/commit/924c7ae2a8d7d6459656751e5b9b1bf91a218025
Regular Expression Denial of Service (ReDoS),url-regex,https://security.snyk.io/vuln/SNYK-JS-URLREGEX-569472,CVE-2020-7661,True,* ,
Arbitrary Code Injection,serialize-javascript,https://security.snyk.io/vuln/SNYK-JS-SERIALIZEJAVASCRIPT-570062,CVE-2020-7660,True,<3.1.0 ,https://github.com/yahoo/serialize-javascript/commit/f21a6fb3ace2353413761e79717b2d210ba6ccbd
Remote Code Execution (RCE),dns-sync,https://security.snyk.io/vuln/SNYK-JS-DNSSYNC-570585,CVE-2020-11079,False,<0.2.0 ,https://github.com/skoranga/node-dns-sync/commit/cb10a5ac7913eacc031ade7d91596277f31645dc
Information Exposure,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570613,CVE-2020-7654,False,<4.73.1 ,https://github.com/snyk/broker/commit/7ab581db3234dfd257ed77a055601ec6e396becc
Arbitrary File Read,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570612,CVE-2020-7653,False,<4.80.0 ,
Arbitrary File Read,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570611,CVE-2020-7652,False,<4.80.0 ,
Arbitrary File Read,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570610,CVE-2020-7651,False,<4.79.0 ,
Arbitrary File Read,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570609,CVE-2020-7650,False,>=4.72.0 <4.73.1 ,https://github.com/snyk/broker/commit/cda1ad74fbaa4642e3fcd0386ce39fcbfe3dea24
Arbitrary File Read,snyk-broker,https://security.snyk.io/vuln/SNYK-JS-SNYKBROKER-570607,CVE-2020-7648,False,<4.72.2 ,https://github.com/snyk/broker/commit/3e5654e7df9c9bb547da69d6db4b303c825d4dee
Command Injection,jison,https://security.snyk.io/vuln/SNYK-JS-JISON-570539,CVE-2020-8178,False,* ,
Credential Exposure,aegir,https://security.snyk.io/vuln/SNYK-JS-AEGIR-570512,CVE-2020-11059,False,>=21.7.0 <21.10.1 ,
Cross-site Scripting (XSS),jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-569619,CVE-2020-7656,True,<1.9.0 ,
Cross-site Scripting (XSS),tinymce,https://security.snyk.io/vuln/SNYK-JS-TINYMCE-568922,CVE-2019-1010091,False,<4.9.10 >=5.0.0 <5.2.2 ,https://github.com/tinymce/tinymce/pull/5593/files
Improper Validation,slp-validate,https://security.snyk.io/vuln/SNYK-JS-SLPVALIDATE-568898,CVE-2020-11072,False,<1.2.1 ,https://github.com/simpleledger/slpjs/commit/3671be2ffb6d4cfa94c00c6dc8649d1ba1d75754
Improper Validation,slpjs,https://security.snyk.io/vuln/SNYK-JS-SLPJS-568899,CVE-2020-11072,False,<0.27.2 ,https://github.com/simpleledger/slpjs/commit/3671be2ffb6d4cfa94c00c6dc8649d1ba1d75754
Remote Code Execution (RCE),logkitty,https://security.snyk.io/vuln/SNYK-JS-LOGKITTY-568763,CVE-2020-8149,True,<0.7.1 ,
Arbitrary File Read,curlrequest,https://security.snyk.io/vuln/SNYK-JS-CURLREQUEST-568274,CVE-2020-7646,True,* ,
Cross-site Scripting (XSS),jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-567880,CVE-2020-11022,True,>=1.2.0 <3.5.0 ,https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77
Information Disclosure,@actions/http-client,https://security.snyk.io/vuln/SNYK-JS-ACTIONSHTTPCLIENT-567876,CVE-2020-11021,False,<1.0.8 ,https://github.com/actions/http-client/commit/f6aae3dda4f4c9dc0b49737b36007330f78fd53a
Prototype Pollution,@sailshq/lodash,https://security.snyk.io/vuln/SNYK-JS-SAILSHQLODASH-567754,CVE-2020-8203,True,* ,
Prototype Pollution,lodash,https://security.snyk.io/vuln/SNYK-JS-LODASH-567746,CVE-2020-8203,True,<4.17.16 ,
Denial of Service (DoS),jpeg-js,https://security.snyk.io/vuln/SNYK-JS-JPEGJS-570039,CVE-2020-8175,False,<0.4.0 ,https://github.com/eugeneware/jpeg-js/commit/135705b1510afb6cb4275a4655d92c58f6843e79
Cross-site Scripting (XSS),lazysizes,https://security.snyk.io/vuln/SNYK-JS-LAZYSIZES-567144,CVE-2020-7642,True,<5.2.1-rc1 ,https://github.com/aFarkas/lazysizes/commit/3720ab8262552d4e063a38d8492f9490a231fd48
Cross-site Scripting (XSS),svg2png,https://security.snyk.io/vuln/SNYK-JS-SVG2PNG-567041,CVE-2020-11887,False,* ,
Cross-site Request Forgery (CSRF),@fraction/oasis,https://security.snyk.io/vuln/SNYK-JS-FRACTIONOASIS-565719,CVE-2020-11003,False,<2.15.0 ,https://github.com/fraction/oasis/commit/012db59be279f34095e7e9860f29f19e287c9a99
Cross-site Scripting (XSS),jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-565129,CVE-2020-11023,True,>=1.5.1 <3.5.0 ,https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77
Prototype Pollution,paypal-adaptive,https://security.snyk.io/vuln/SNYK-JS-PAYPALADAPTIVE-565089,CVE-2020-7643,True,* ,
Insufficiently Protected Credentials,auth0-js,https://security.snyk.io/vuln/SNYK-JS-AUTH0JS-565004,CVE-2020-5263,False,>=8.0.0 <9.13.2 ,https://github.com/auth0/auth0.js/commit/355ca749b229fb93142f0b3978399b248d710828
Arbitrary Code Execution,pixl-class,https://security.snyk.io/vuln/SNYK-JS-PIXLCLASS-564968,CVE-2020-7640,False,<1.0.3 ,https://github.com/jhuckaby/pixl-class/commit/47677a3638e3583e42f3a05cc7f0b30293d2acc8
Arbitrary Code Execution,fun-map,https://security.snyk.io/vuln/SNYK-JS-FUNMAP-564436,CVE-2020-7640,False,* ,https://github.com/jhuckaby/pixl-class/commit/47677a3638e3583e42f3a05cc7f0b30293d2acc8
Cross-site Scripting (XSS),react-dom,https://security.snyk.io/vuln/npm:react-dom:20180802,CVE-2018-6341,False,>=16.0.0 <16.0.1 >=16.1.0 <16.1.2 >=16.2.0 <16.2.1 >=16.3.0 <16.3.3 >=16.4.0 <16.4.2 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Cross-site Scripting (XSS),vue,https://security.snyk.io/vuln/npm:vue:20180802,CVE-2018-6341,False,<2.5.17 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
Cross-site Scripting (XSS),svelte,https://security.snyk.io/vuln/SNYK-JS-SVELTE-564437,CVE-2018-6341,False,<2.9.8 ,https://github.com/facebook/react/pull/13302/commits/cac762a32b322f5d99a5a8c807cf70f16a948fd8
