Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Out-of-Bounds,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-540998,CVE-2019-6284,False,* ,https://github.com/sass/libsass/pull/2857/commits/0f3d3f8df99af422af055c41d778ca9c5c60a0bb
Out-of-bounds Read,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-541002,CVE-2018-19839,False,* ,https://github.com/sass/libsass/commit/2cabd116b95d67dcd9d44fcb936dee03f4fc71b9
Denial of Service (DoS),node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-540982,CVE-2018-19838,False,<4.11.0 ,
Out-of-bounds Read,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-540972,CVE-2017-12963,False,<4.4.0 ,
Use After Free,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-541000,CVE-2018-19827,False,* ,https://github.com/sass/libsass/commit/b21fb9f84096d9927780b86fa90629a096af358d
Improper Link Resolution Before File Access,nodegit,https://security.snyk.io/vuln/SNYK-JS-NODEGIT-542723,CVE-2019-1354,False,<0.26.3 ,https://github.com/git/git/commit/e1d911dd4c7b76a5a8cec0f5c8de15981e34da83
Improper Handling of Alternate Data Stream,nodegit,https://security.snyk.io/vuln/SNYK-JS-NODEGIT-542722,CVE-2019-1353,False,<0.26.3 ,https://github.com/git/git/commit/9102f958ee5254b10c0be72672aa3305bf4f4704
Improper Handling of Alternate Data Stream,nodegit,https://security.snyk.io/vuln/SNYK-JS-NODEGIT-542721,CVE-2019-1352,False,<0.26.3 ,https://github.com/git/git/commit/7c3745fc6185495d5765628b4dfe1bd2c25a2981
Directory Traversal,nodegit,https://security.snyk.io/vuln/SNYK-JS-NODEGIT-542720,CVE-2019-1351,False,<0.26.3 ,https://github.com/git/git/commit/f82a97eb9197c1e3768e72648f37ce0ca3233734
Improper Authentication,express-laravel-passport,https://security.snyk.io/vuln/SNYK-JS-EXPRESSLARAVELPASSPORT-540726,,False,* ,
Cross-site Scripting (XSS),atlasboard-atlassian-package,https://security.snyk.io/vuln/SNYK-JS-ATLASBOARDATLASSIANPACKAGE-540725,,False,* ,
Buffer Over-read,dbus,https://security.snyk.io/vuln/SNYK-JS-DBUS-540504,CVE-2019-15903,False,* ,https://github.com/libexpat/libexpat/commit/c20b758c332d9a13afbbb276d30db1d183a85d43
Information Exposure,type-graphql,https://security.snyk.io/vuln/SNYK-JS-TYPEGRAPHQL-538910,,False,<0.17.6 ,https://github.com/MichalLytek/type-graphql/commit/26ee0cedee1e3260fe9a5188df2bfb142b51031b
Outdated Static Dependency,vue-moment,https://security.snyk.io/vuln/SNYK-JS-VUEMOMENT-538934,,False,<4.1.0 ,https://github.com/brockpetrie/vue-moment/commit/a265e54660a7181a6795a12a97cebac5b305746e
Cross-site Scripting (XSS),nextcloud-vue-collections,https://security.snyk.io/vuln/SNYK-JS-NEXTCLOUDVUECOLLECTIONS-538459,,False,<0.4.2 ,https://github.com/juliushaertl/nextcloud-vue-collections/commit/8ec1fca214f003538cec4137792ede928f25f583
Cross-site Scripting (XSS),autolinker,https://security.snyk.io/vuln/SNYK-JS-AUTOLINKER-564438,,True,<3.14.0 ,https://github.com/gregjacobs/Autolinker.js/commit/f21ea015366cfa62c4e45d4bd117681e82e9b2bf
Cross-site Scripting (XSS),trix,https://security.snyk.io/vuln/SNYK-JS-TRIX-537647,,False,<1.2.3 ,
Command Injection,chrome-launcher,https://security.snyk.io/vuln/SNYK-JS-CHROMELAUNCHER-537575,CVE-2020-7645,True,<0.13.2 ,
Cross-site Scripting (XSS),sceditor,https://security.snyk.io/vuln/SNYK-JS-SCEDITOR-536836,CVE-2019-19466,False,<3.0.0 ,https://github.com/samclarke/SCEditor/commit/dc33475096819cc0425262c510dad929193e92de#diff-a8bf4bc665548e816752e97e8aa326a315d5c57d46fac72b7f45f7fab00339f5
Command Injection,tree-kill,https://security.snyk.io/vuln/SNYK-JS-TREEKILL-536781,CVE-2019-15599,True,<1.2.2 ,https://github.com/pkrumins/node-tree-kill/commit/ff73dbf144c4c2daa67799a50dfff59cd455c63c
Command Injection,treekill,https://security.snyk.io/vuln/SNYK-JS-TREEKILL-536805,CVE-2019-15599,True,* ,https://github.com/pkrumins/node-tree-kill/commit/ff73dbf144c4c2daa67799a50dfff59cd455c63c
Cross-site Scripting (XSS),viewerjs,https://security.snyk.io/vuln/SNYK-JS-VIEWERJS-536441,,False,<1.3.6 ,https://github.com/fengyuanchen/viewerjs/commit/00771b70dde5cd07745dda30c445961e2d3e4289
Privilege Escalation,ezmaster,https://security.snyk.io/vuln/SNYK-JS-EZMASTER-536386,CVE-2019-16767,False,<5.2.11 ,
Cross-site Scripting (XSS),devalue,https://security.snyk.io/vuln/SNYK-JS-DEVALUE-536388,,False,<2.0.1 ,https://github.com/Rich-Harris/devalue/commit/0debc411fef5028abfac1d40b7553c0bde089c5f
Man in The Middle (MiTM),mysql2,https://security.snyk.io/vuln/SNYK-JS-MYSQL2-536208,,False,<1.0.0-rc.1 ,
Cross-site Scripting (XSS),trix,https://security.snyk.io/vuln/SNYK-JS-TRIX-536207,,False,<1.2.2 ,https://github.com/basecamp/trix/commit/f85a4b2a3a5581ef5c82f16a0b4f832647fb1cdd
Information Exposure,renovate,https://security.snyk.io/vuln/SNYK-JS-RENOVATE-536203,,False,>=13.87.0 <19.38.7 ,
Authentication Bypass,@cubejs-backend/api-gateway,https://security.snyk.io/vuln/SNYK-JS-CUBEJSBACKENDAPIGATEWAY-536072,,False,>=0.11.0 <0.11.17 ,
Cross-site Scripting (XSS),smartbanner.js,https://security.snyk.io/vuln/SNYK-JS-SMARTBANNERJS-536070,,False,<1.14.1 ,
Information Exposure,gun,https://security.snyk.io/vuln/SNYK-JS-GUN-536071,,False,<0.2019.416 ,
Unsafe Dependency Resolution,generator-jhipster,https://security.snyk.io/vuln/SNYK-JS-GENERATORJHIPSTER-536074,,False,<6.3.1 ,
Buffer Overflow,centra,https://security.snyk.io/vuln/SNYK-JS-CENTRA-536073,,False,<2.4.0 ,
Sandbox Breakout,realms-shim,https://security.snyk.io/vuln/SNYK-JS-REALMSSHIM-536069,,False,<1.2.1 ,
NULL Pointer Dereference,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535505,CVE-2018-11696,False,<4.11.0 ,https://github.com/sass/libsass/commit/38f4c3699d06b64128bebc7cf1e8b3125be74dc4
Resource Exhaustion,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535504,CVE-2018-19837,False,<4.11.0 ,https://github.com/sass/libsass/commit/210fdff7a65370c2ae24e022a2b35da8c423cc5f
Uncontrolled Recursion,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535503,CVE-2017-11556,False,<4.8.0 ,https://github.com/sass/libsass/commit/7664114543757e932f5b1a2ff5295aa9b34f8623
NULL Pointer Dereference,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535502,CVE-2018-20190,False,<3.6.0 ,https://github.com/sass/libsass/commit/69ae7ef4775e1dbd5985940927e28fe34201331d
Out-of-bounds Read,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535501,CVE-2018-11693,False,<4.11.0 ,https://github.com/sass/libsass/commit/c0a6cf39dea9b2522a08d61b731bc72dfb362584
NULL Pointer Dereference,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535500,CVE-2018-11694,False,* ,https://github.com/sass/libsass/commit/280ffd8c692cc24199b678f38fc796825d7df4a1
Out-of-bounds Read,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535499,CVE-2017-11608,False,<4.2.0 ,https://github.com/sass/libsass/commit/648f763ede97f9a2c2c843a0a18ac18bbde3507b
Out-of-Bounds,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535498,CVE-2019-6283,False,* ,
Use After Free,node-sass,https://security.snyk.io/vuln/SNYK-JS-NODESASS-535497,CVE-2018-11499,False,>=4.4.0 <4.13.1 ,https://github.com/sass/libsass/commit/930857ce4938f64ce1c31463dbd19b1aa781a5f7
Malicious 󠅮󠅰󠅭Package,cxct,https://security.snyk.io/vuln/SNYK-JS-CXCT-535487,,False,* ,
Prototype Pollution,handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-534988,,False,>=4.0.0 <4.5.3 <3.0.8 ,https://github.com/wycats/handlebars.js/commit/198887808780bbef9dba67a8af68ece091d5baa7
Malicious Package,malicious-npm-package,https://security.snyk.io/vuln/SNYK-JS-MALICIOUSNPMPACKAGE-534578,,False,* ,
Arbitrary Code Execution,handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-534478,,False,>=4.0.0 <4.5.3 <3.0.8 ,
Malicious Package,sj-labc,https://security.snyk.io/vuln/SNYK-JS-SJLABC-514529,,False,* ,
Malicious Package,superhappyfuntime,https://security.snyk.io/vuln/SNYK-JS-SUPERHAPPYFUNTIME-514530,,False,* ,
Malicious Package,arsenic-tabasco-cyborg-peanut-butter,https://security.snyk.io/vuln/SNYK-JS-ARSENICTABASCOCYBORGPEANUTBUTTER-514531,,False,* ,
Timing Attack,elliptic,https://security.snyk.io/vuln/SNYK-JS-ELLIPTIC-511941,,False,<6.5.2 ,https://github.com/indutny/elliptic/commit/ec735edde187a43693197f6fa3667ceade751a3a
Denial of Service (DoS),php-unserialize,https://security.snyk.io/vuln/SNYK-JS-PHPUNSERIALIZE-483165,,False,* ,
Arbitrary Code Execution,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-483056,,False,<5.0.0-beta.1 ,https://github.com/electron/electron/commit/fade3eb67999a11f17a8b64e63653d25f7bfe065
Arbitrary Code Execution,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-483050,,False,<2.0.17 >=3.0.0 <3.0.15 >=3.1.0 <3.1.3 >=4.0.0 <4.0.4 >=5.0.0-beta.1 <5.0.0-beta.2 ,https://github.com/electron/electron/commit/0309654cc19e07a9a028293aa39a51a1bf18d844
Malicious Package,sj-tw-test-security,https://security.snyk.io/vuln/SNYK-JS-SJTWTESTSECURITY-480452,,False,* ,
Malicious Package,sj-tw-sec,https://security.snyk.io/vuln/SNYK-JS-SJTWSEC-480451,,False,* ,
Malicious Package,sj-tw-abc,https://security.snyk.io/vuln/SNYK-JS-SJTWABC-480457,,False,* ,
Malicious Package,owl-orchard-apple-sunshine,https://security.snyk.io/vuln/SNYK-JS-OWLORCHARDAPPLESUNSHINE-480442,,False,* ,
Machine-In-The-Middle,airtable,https://security.snyk.io/vuln/SNYK-JS-AIRTABLE-480404,,False,>=0.1.19 <0.7.2 ,
Arbitrary Code Injection,marsdb,https://security.snyk.io/vuln/SNYK-JS-MARSDB-480405,,False,* ,
Directory Traversal,f-serv,https://security.snyk.io/vuln/SNYK-JS-FSERV-480393,,False,* ,
Denial of Service (DoS),handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-480388,,False,>=4.0.0 <4.4.5 ,https://github.com/wycats/handlebars.js/commit/8d5530ee2c3ea9f0aee3fde310b9f36887d00b8b
Authentication Bypass,saml2-js,https://security.snyk.io/vuln/SNYK-JS-SAML2JS-474637,,False,<2.0.5 ,https://github.com/Clever/saml2/commit/ae0da4d0a0ea682a737be481e3bd78798be405c0
Cross-site Scripting (XSS),ids-enterprise,https://security.snyk.io/vuln/SNYK-JS-IDSENTERPRISE-474628,,True,<4.23.0-dev.20191105 ,https://github.com/infor-design/enterprise/commit/7909c7ee08be232631edd9fec00001d69c2ac78b
Improper Access Control,cezerin,https://security.snyk.io/vuln/SNYK-JS-CEZERIN-474608,CVE-2019-18608,False,* ,
Denial of Service (DoS),thrift,https://security.snyk.io/vuln/SNYK-JS-THRIFT-474613,CVE-2019-0205,False,<0.13.0-hotfix.1 ,https://github.com/apache/thrift/commit/798e90aa8715ed0deff68ef4784926fe2be5c0ea
Cross-site Scripting (XSS),vuetify,https://security.snyk.io/vuln/SNYK-JS-VUETIFY-474604,,True,<2.1.9 ,https://github.com/vuetifyjs/vuetify/commit/c0a81f193743df261905a214de037ed1d183d9e4
Malicious Package,buffar-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFARXOR-474553,,False,* ,
Malicious Package,budfer-xor,https://security.snyk.io/vuln/SNYK-JS-BUDFERXOR-474556,,False,* ,
Malicious Package,bubfer-xor,https://security.snyk.io/vuln/SNYK-JS-BUBFERXOR-474557,,False,* ,
Malicious Package,btffer-xor,https://security.snyk.io/vuln/SNYK-JS-BTFFERXOR-474558,,False,* ,
Malicious Package,bufder-xor,https://security.snyk.io/vuln/SNYK-JS-BUFDERXOR-474554,,False,* ,
Malicious Package,bs-sha3,https://security.snyk.io/vuln/SNYK-JS-BSSHA3-474515,,False,* ,
Malicious Package,js-rha3,https://security.snyk.io/vuln/SNYK-JS-JSRHA3-474506,,False,* ,
Malicious Package,bufber-xor,https://security.snyk.io/vuln/SNYK-JS-BUFBERXOR-474555,,False,* ,
Malicious Package,js-shq3,https://security.snyk.io/vuln/SNYK-JS-JSSHQ3-474500,,False,* ,
Malicious Package,js-she3,https://security.snyk.io/vuln/SNYK-JS-JSSHE3-474502,,False,* ,
Malicious Package,js-cha3,https://security.snyk.io/vuln/SNYK-JS-JSCHA3-474508,,False,* ,
Malicious Package,js-3ha3,https://security.snyk.io/vuln/SNYK-JS-JS3HA3-474509,,False,* ,
Malicious Package,jr-sha3,https://security.snyk.io/vuln/SNYK-JS-JRSHA3-474510,,False,* ,
Malicious Package,js-sha7,https://security.snyk.io/vuln/SNYK-JS-JSSHA7-474505,,False,* ,
Malicious Package,js-sla3,https://security.snyk.io/vuln/SNYK-JS-JSSLA3-474497,,False,* ,
Malicious Package,jq-sha3,https://security.snyk.io/vuln/SNYK-JS-JQSHA3-474511,,False,* ,
Malicious Package,jc-sha3,https://security.snyk.io/vuln/SNYK-JS-JCSHA3-474512,,False,* ,
Malicious Package,j3-sha3,https://security.snyk.io/vuln/SNYK-JS-J3SHA3-474513,,False,* ,
Malicious Package,b5ffer-xor,https://security.snyk.io/vuln/SNYK-JS-B5FFERXOR-474561,,False,* ,
Malicious Package,js-shc3,https://security.snyk.io/vuln/SNYK-JS-JSSHC3-474503,,False,* ,
Malicious Package,cuffer-xor,https://security.snyk.io/vuln/SNYK-JS-CUFFERXOR-474519,,False,* ,
Malicious Package,hs-sha3,https://security.snyk.io/vuln/SNYK-JS-HSSHA3-474514,,False,* ,
Malicious Package,js-shas,https://security.snyk.io/vuln/SNYK-JS-JSSHAS-474504,,False,* ,
Malicious Package,js-qha3,https://security.snyk.io/vuln/SNYK-JS-JSQHA3-474507,,False,* ,
Malicious Package,jsmsha3,https://security.snyk.io/vuln/SNYK-JS-JSMSHA3-474494,,False,* ,
Malicious Package,beffer-xor,https://security.snyk.io/vuln/SNYK-JS-BEFFERXOR-474560,,False,* ,
Malicious Package,ruffer-xor,https://security.snyk.io/vuln/SNYK-JS-RUFFERXOR-474516,,False,* ,
Malicious Package,js-wha3,https://security.snyk.io/vuln/SNYK-JS-JSWHA3-474495,,False,* ,
Malicious Package,ns-sha3,https://security.snyk.io/vuln/SNYK-JS-NSSHA3-474491,,False,* ,
Malicious Package,js-sxa3,https://security.snyk.io/vuln/SNYK-JS-JSSXA3-474496,,False,* ,
Malicious Package,ks-sha3,https://security.snyk.io/vuln/SNYK-JS-KSSHA3-474492,,False,* ,
Malicious Package,fuffer-xor,https://security.snyk.io/vuln/SNYK-JS-FUFFERXOR-474518,,False,* ,
Malicious Package,juffer-xor,https://security.snyk.io/vuln/SNYK-JS-JUFFERXOR-474517,,False,* ,
Malicious Package,jw-sha3,https://security.snyk.io/vuln/SNYK-JS-JWSHA3-474493,,False,* ,
Malicious Package,js-rha3,https://security.snyk.io/vuln/SNYK-JS-JSRHA3-474506,,False,* ,
Malicious Package,js-sia3,https://security.snyk.io/vuln/SNYK-JS-JSSIA3-474499,,False,* ,
Malicious Package,js-shi3,https://security.snyk.io/vuln/SNYK-JS-JSSHI3-474501,,False,* ,
Malicious Package,bunfer-xor,https://security.snyk.io/vuln/SNYK-JS-BUNFERXOR-474522,,False,* ,
Malicious Package,bufver-xor,https://security.snyk.io/vuln/SNYK-JS-BUFVERXOR-474524,,False,* ,
Malicious Package,bugfer-xor,https://security.snyk.io/vuln/SNYK-JS-BUGFERXOR-474523,,False,* ,
Malicious Package,bufner-xor,https://security.snyk.io/vuln/SNYK-JS-BUFNERXOR-474525,,False,* ,
Malicious Package,bufger-xor,https://security.snyk.io/vuln/SNYK-JS-BUFGERXOR-474526,,False,* ,
Malicious Package,ns-sha3,https://security.snyk.io/vuln/SNYK-JS-NSSHA3-474491,,False,* ,
Malicious Package,buffur-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFURXOR-474527,,False,* ,
Malicious Package,buffmr-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFMRXOR-474528,,False,* ,
Malicious Package,buffgr-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFGRXOR-474529,,False,* ,
Malicious Package,js-shc3,https://security.snyk.io/vuln/SNYK-JS-JSSHC3-474503,,False,* ,
Malicious Package,buffez-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFEZXOR-474530,,False,* ,
Malicious Package,buffev-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFEVXOR-474531,,False,* ,
Malicious Package,buffes-xor,https://security.snyk.io/vuln/SNYK-JS-BUFFESXOR-474532,,False,* ,
Malicious Package,js-sia3,https://security.snyk.io/vuln/SNYK-JS-JSSIA3-474499,,False,* ,
Malicious Package,buffermxor,https://security.snyk.io/vuln/SNYK-JS-BUFFERMXOR-474533,,False,* ,
Malicious Package,buffer-zor,https://security.snyk.io/vuln/SNYK-JS-BUFFERZOR-474534,,False,* ,
Malicious Package,buffer-yor,https://security.snyk.io/vuln/SNYK-JS-BUFFERYOR-474535,,False,* ,
Malicious Package,buffer-xoz,https://security.snyk.io/vuln/SNYK-JS-BUFFERXOZ-474536,,False,* ,
Malicious Package,buffer-xov,https://security.snyk.io/vuln/SNYK-JS-BUFFERXOV-474537,,False,* ,
Malicious Package,buffer-xos,https://security.snyk.io/vuln/SNYK-JS-BUFFERXOS-474538,,False,* ,
Malicious Package,buffer-xop,https://security.snyk.io/vuln/SNYK-JS-BUFFERXOP-474539,,False,* ,
Malicious Package,buffer-xob,https://security.snyk.io/vuln/SNYK-JS-BUFFERXOB-474540,,False,* ,
Malicious Package,buffer-xo2,https://security.snyk.io/vuln/SNYK-JS-BUFFERXO2-474541,,False,* ,
Malicious Package,buffer-xnr,https://security.snyk.io/vuln/SNYK-JS-BUFFERXNR-474542,,False,* ,
Malicious Package,buffer-xmr,https://security.snyk.io/vuln/SNYK-JS-BUFFERXMR-474543,,False,* ,
Malicious Package,buffer-xkr,https://security.snyk.io/vuln/SNYK-JS-BUFFERXKR-474544,,False,* ,
Malicious Package,buffer-xgr,https://security.snyk.io/vuln/SNYK-JS-BUFFERXGR-474545,,False,* ,
Malicious Package,buffer-por,https://security.snyk.io/vuln/SNYK-JS-BUFFERPOR-474546,,False,* ,
Malicious Package,buffer-hor,https://security.snyk.io/vuln/SNYK-JS-BUFFERHOR-474547,,False,* ,
Malicious Package,buffer-8or,https://security.snyk.io/vuln/SNYK-JS-BUFFER8OR-474548,,False,* ,
Malicious Package,b5ffer-xor,https://security.snyk.io/vuln/SNYK-JS-B5FFERXOR-474561,,False,* ,
Malicious Package,cuffer-xor,https://security.snyk.io/vuln/SNYK-JS-CUFFERXOR-474519,,False,* ,
Malicious Package,ruffer-xor,https://security.snyk.io/vuln/SNYK-JS-RUFFERXOR-474516,,False,* ,
Malicious Package,bqffer-xor,https://security.snyk.io/vuln/SNYK-JS-BQFFERXOR-474559,,False,* ,
Malicious Package,bufber-xor,https://security.snyk.io/vuln/SNYK-JS-BUFBERXOR-474555,,False,* ,
Command Injection,pm2,https://security.snyk.io/vuln/SNYK-JS-PM2-474345,,True,<4.3.0 ,https://github.com/Unitech/pm2/pull/4595/commits/4c40fe54005575848bf169344e47e05a5c555574
Unauthorized File Access,node-git-server,https://security.snyk.io/vuln/SNYK-JS-NODEGITSERVER-474343,,False,<0.6.1 ,https://github.com/gabrielcsapo/node-git-server/commit/ac26650f69bc445d71e4f2c55328676d10a4be43
Command Injection,pm2,https://security.snyk.io/vuln/SNYK-JS-PM2-474304,,True,<4.3.0 ,
Denial of Service (DoS),express-fileupload,https://security.snyk.io/vuln/SNYK-JS-EXPRESSFILEUPLOAD-473997,,False,<1.1.6-alpha.6 ,
Denial of Service (DoS),vue-apollo,https://security.snyk.io/vuln/SNYK-JS-VUEAPOLLO-474013,,False,>=3.0.0-alpha.1 <3.0.0 ,https://github.com/vuejs/vue-apollo/commit/c3b840c368d50cb21f7410119a50443596baa537
Cross-site Scripting (XSS),easy-autocomplete,https://security.snyk.io/vuln/SNYK-JS-EASYAUTOCOMPLETE-473996,,False,* ,
Cross-site Scripting (XSS),ant-design-pro,https://security.snyk.io/vuln/SNYK-JS-ANTDESIGNPRO-473995,CVE-2019-18350,False,* ,https://github.com/ant-design/ant-design-pro/commit/840034ca90a66ebe7835934cffcb85654e86f593
Cross-site Scripting (XSS),hexo-admin,https://security.snyk.io/vuln/SNYK-JS-HEXOADMIN-473901,,False,* ,
Denial of Service (DoS),mongodb,https://security.snyk.io/vuln/SNYK-JS-MONGODB-473855,,False,<3.1.13 ,
Sandbox Bypass,vm2,https://security.snyk.io/vuln/SNYK-JS-VM2-473188,CVE-2019-10761,True,<3.6.11 ,https://github.com/patriksimek/vm2/commit/4b22d704e4794af63a5a2d633385fd20948f6f90
Regular Expression Denial of Service (ReDoS),simple-markdown,https://security.snyk.io/vuln/SNYK-JS-SIMPLEMARKDOWN-469242,,True,<0.6.1 ,https://github.com/Khan/simple-markdown/commit/015a719bf5cdc561feea05500ecb3274ef609cd2
Regular Expression Denial of Service (ReDoS),markdown-it,https://security.snyk.io/vuln/SNYK-JS-MARKDOWNIT-459438,,False,<10.0.0 ,https://github.com/markdown-it/markdown-it/commit/07a62c6c751455da95a4ec9dfad2576b9dcd766a
Denial of Service (DoS),angular,https://security.snyk.io/vuln/SNYK-JS-ANGULAR-471885,,False,<1.6.3 ,https://github.com/angular/angular.js/commit/3bb1dd5d7f7dcde6fea5a3148f8f10e92f451e9d
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/SNYK-JS-ANGULAR-471882,,False,<1.6.5 ,https://github.com/angular/angular.js/commit/8f31f1ff43b673a24f84422d5c13d6312b2c4d94
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/SNYK-JS-ANGULAR-471879,,False,<1.6.0-rc.0 ,https://github.com/angular/angular.js/commit/6476af83cd0418c84e034a955b12a842794385c4
Authentication Bypass,http-auth,https://security.snyk.io/vuln/SNYK-JS-HTTPAUTH-471683,,False,<3.2.4 ,
Outdated Static Dependency,ses,https://security.snyk.io/vuln/SNYK-JS-SES-471681,,False,<0.6.3 ,
Sandbox Breakout,realms-shim,https://security.snyk.io/vuln/SNYK-JS-REALMSSHIM-471680,,False,<1.2.0 ,
Denial of Service (DoS),apostrophe,https://security.snyk.io/vuln/SNYK-JS-APOSTROPHE-471679,,False,<2.97.1 ,
Malicious Package,comander,https://security.snyk.io/vuln/SNYK-JS-COMANDER-471676,,False,* ,
Malicious Package,bmap,https://security.snyk.io/vuln/SNYK-JS-BMAP-471675,,False,<1.0.3 ,
Malicious Package,pizza-pasta,https://security.snyk.io/vuln/SNYK-JS-PIZZAPASTA-471670,,False,=1.0.3 ,
Malicious Package,8.9.4,https://security.snyk.io/vuln/SNYK-JS-894-471667,,False,* ,
Malicious Package,log-symboles,https://security.snyk.io/vuln/SNYK-JS-LOGSYMBOLES-471671,,False,* ,
Malicious Package,require-port,https://security.snyk.io/vuln/SNYK-JS-REQUIREPORT-471682,,False,=1.0.0 ,
Malicious Package,yeoman-genrator,https://security.snyk.io/vuln/SNYK-JS-YEOMANGENRATOR-471678,,False,=2.0.2 ,
Malicious Package,ember_cli_babe,https://security.snyk.io/vuln/SNYK-JS-EMBERCLIBABE-471668,,False,* ,
Malicious Package,uglyfi.js,https://security.snyk.io/vuln/SNYK-JS-UGLYFIJS-471672,,False,* ,
Man-in-the-Middle (MitM),https-proxy-agent,https://security.snyk.io/vuln/SNYK-JS-HTTPSPROXYAGENT-469131,,True,<2.2.3 ,https://github.com/TooTallNate/node-https-proxy-agent/commit/36d8cf509f877fa44f4404fce57ebaf9410fe51b
XML External Entity (XXE) Injection,dbus,https://security.snyk.io/vuln/SNYK-JS-DBUS-540502,CVE-2018-20843,False,* ,https://github.com/libexpat/libexpat/pull/262/commits/11f8838bf99ea0a6f0b76f9760c43704d00c4ff6
Reverse Tabnabbing,showdown,https://security.snyk.io/vuln/SNYK-JS-SHOWDOWN-469487,,False,<1.9.1 ,
Configuration Override,helmet-csp,https://security.snyk.io/vuln/SNYK-JS-HELMETCSP-469436,,False,>=1.2.2 <2.9.2 ,https://github.com/helmetjs/csp/commit/67a69baafa8198a154f0505a0cf0875f76f6186a
